Marked_peaks	Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	mto_001_1	mto_002_1	mto_003_2	mto_004_1	mto_005_1	mto_006_1	mto_007_1	mto_008_1	mto_010_1	mto_011_1	mto_012_1	mto_013_1	mto_014_1	mto_014_2	mto_015_1	mto_016_1	mto_017_1	mto_018_1	mto_019_1	mto_020_1	mto_021_1	mto_022_1	mto_023_1	mto_024_1	mto_025_1	mto_026_1	mto_027_1	mto_028_1	mto_029_2	mto_030_1	mto_031_1	mto_032_1	mto_033_1	mto_034_2	mto_035_1	mto_036_1	mto_037_1	mto_038_1	mto_039_1	mto_040_1	mto_041_1	mto_042_1	mto_043_1	mto_044_1	mto_045_1	mto_046_1	mto_047_1	mto_048_1	mto_049_1	mto_050_1	mto_051_1	mto_053_1	mto_054_1	mto_056_1	mto_057_1	mto_058_1	mto_059_1	mto_060_1
Marked	090711_mto_mto1tt4_ID050	090711_mto_mto1tt4_cmb_ID048	I		Isoleucine (2TMS)	1284.2	345.13  Win018_C01	49	Isoleucine (2TMS)	TRUE	4.96487813320131	5.46580996219428	4.1529327071229	5.42805312152072	5.40616861365361	9.07952566493516	8.70202157708732	9.64990487181087	6.34977973180532	10.0154073908956	5.97530827979386	5.19011153743196	6.42172705537804	6.03117670460558	3.19512828242229	8.27033650134984	5.87932421981146	5.95277097431875	5.07294011337406	5.4575600598436	8.03520163154714	4.7894630111027	9.82991022061184	5.55088384944917	4.84485188480504	5.04559683807829	4.18146905287632	3.77498939643523	3.74812108754371	6.37238033274468	3.74837370645678	3.10638530938347	9.59364996243255	3.3251610929286	4.86162528817305	7.44665300860918	5.74685185565995	6.71342480359973	3.72666687777074	11.4573455198499	3.72225184849824	5.09926169149798	3.36612444211079	4.66241200572033	5.0393206974155	7.07077192103407	5.1408398337128	6.98669342119283	4.3045338196255	4.63185751403517	3.0825662532399	5.37533512064343	4.80621143347209	6.29818605121189	2.65572277083409	6.66806628388378	4.90943189238605	3.3957321082349
Marked	090711_mto_mto1tt4_ID052	090711_mto_mto1tt4_cmb_ID050	I		Nicotinic acid (1TMS)	1296.5	348.98  Win019_C02	51	Nicotinic acid (1TMS)	TRUE	0.535474564166824	0.335350432987725	0.242064112048048	0.682630193696627	0.425772324538247	0.351607086406498	0.495681478558157	0.361369183145156	0.262218173336326	0.574234839747628	0.441037041383214	0.380695993575444	0.424303198485047	0.53885267048065	0.452948225556746	0.549818659304126	0.455981271294496	0.473267769171082	0.507991816085265	0.440308572563568	0.657165312088708	0.497202909673212	0.667485349846649	0.443119858817788	0.368199402480127	0.798629284542315	0.349466928389568	0.516890738895848	0.359168277256636	0.752773801778356	0.415020550940096	0.295716479864262	0.787960201270463	0.293053765634127	0.53015076556604	0.550266604166056	0.382193110718356	0.544319343338922	0.230780240658645	0.650061701764771	0.547695281296049	0.628703521751883	0.6196734050932	0.567800638353135	0.690427390003166	0.751567818395669	0.657589818487966	0.887453751910849	0.601483571018127	0.709737623532687	0.352754863384561	0.379604436555715	0.304588240215868	0.63210498903935	0.349777030007024	0.678631323433319	0.652581951155805	0.361026493813558
Marked	090711_mto_mto1tt4_ID053	090711_mto_mto1tt4_cmb_ID051	I		Glycine (3TMS)	1299.6	350.04  Win019_C03	52	Glycine (3TMS)	TRUE	8.61945377911944	52.1322504832497	27.7467801119203	17.4480005150057	108.338965397909	30.5161765503619	23.973680919842	23.0477609787287	26.9866624417423	8.77272099514446	24.0724909789656	66.4535816900152	95.6530567971762	93.4644947230665	54.4138782824223	14.2037274906777	10.816577830731	20.3921403149168	17.2590155738217	6.23605224461552	31.5772704358272	14.6022126732666	31.2517648112462	14.8299300790627	198.674504028229	13.0437384378239	12.4292475342768	13.257152720924	6.44312070925568	17.0933320940608	4.99356362046349	7.88426408243078	24.8528706844865	16.648470660226	26.1865115449206	27.9115309440801	13.6307393092969	18.0915346008078	32.881070930969	25.315092351991	26.262291941919	16.1190654352167	22.628614334471	10.8150059184719	14.9494063933159	65.0535769803108	26.2361857365239	36.3401643884175	45.984304730426	36.093897601262	29.1397016240809	14.2192173348186	99.370507457067	7.64375748200432	10.2311788572427	11.9542830357283	14.3725701972052	30.2669985680789
Marked	090711_mto_mto1tt4_ID055	090711_mto_mto1tt4_cmb_ID053	A2		Glyceric acid, DL- (3TMS)	1314.9	354.39  Win020_C01	54	Glyceric acid, DL- (3TMS)	TRUE	3.11642627748739	1.52368370341086	3.44940755440426	3.36938125857827	4.4091867022197	0.897820991730281	3.00790184332002	1.29500070176533	0.919101499408071	0.744489053217162	2.18381396622368	2.61079860801285	2.22183529858403	2.76685852674499	0.848447548231511	1.57061157558109	2.64728684601074	2.13660522708037	1.49265568442956	0.689293826306196	1.66262398119629	0.607588331238429	3.47856990519618	1.74909398343137	1.72108186451984	0.903429746870883	0.695888263882054	0.807352462492972	0.585648832760333	1.03822288316758	0.831741145605597	0.613004383971585	1.03497795283957	0.451344836218326	0.760002911076018	0.966240253462297	0.809701100808804	0.738211439812847	0.605137428752375	0.743576495139105	0.637240519168442	0.911924742288998	0.829299028616435	0.709952785685614	0.804645180839799	1.92593699347115	1.70285831505463	1.17767284151847	2.77628185949766	1.15014615134784	0.901776529210082	0.725790827737305	0.95102495450457	1.37062156993828	0.429739635884787	0.956683089394131	0.583494841321666	0.823591250597413
unclassified	090711_mto_mto1tt4_ID056	090711_mto_mto1tt4_cmb_ID054	U			1324.3	357.11  Win020_C02	55		FALSE	0.603732458234936	0.601205293197951	0.827330615458052	0.706809052546266	0.935416675909863	0.669908960140366	0.900544970002262	0.794581591915663	0.972243126796143	0.72746557021157	0.459674536507347	0.461715891853306	0.788990151902052	0.871900245261208	0.341478913600095	0.397745698263785	0.357285591856357	0.757992226044572	0.371846636634391	0.503882252058592	0.794704986593383	0.340399774134956	0.65867210903767	0.459811356095013	0.429342151911468	0.283930595776286	0.603803648397442	0.254189641057003	0.564338934288912	0.699724261858289	0.425830636933392	0.391968079279733	0.488539271267351	0.474002614572999	0.343389588051442	0.601552331007697	0.566912745939475	0.426177990533321	0.827586447118429	0.561191094880258	0.457805048462541	0.348735814883688	0.345038592806511	0.404299900725719	0.364383769189651	0.511239092179572	0.547483842982315	0.397372232895196	0.332834693906626	0.602136593513664	0.63401681993381	0.745993509842077	0.472406760516242	0.463254613578769	0.438196035167564	0.457290556393393	0.538319185059423	0.681085641226607
unclassified	090711_mto_mto1tt4_ID057	090711_mto_mto1tt4_cmb_ID055	U			1329.5	358.64  Win020_C03	56		FALSE	9.62670160050122	14.6996849192332	0.0028441877146628	11.8280260507066	18.5664889015089	13.5147119066369	15.9827977491719	19.2566502011727	1.71066661385511	14.4403051433888	7.36382176761207	6.86658873918087	16.1648663795246	22.9209243574786	9.89133116738121	11.74329672484	7.96918438159737	15.6856502400066	10.4103811134755	11.5950369537429	13.0578984228308	6.38104324476463	9.17541400297367	8.26050919076267	7.56483891477577	5.60509470023127	1.71338092381747	5.23851412000276	0.448551353337729	12.361463580878	13.8260171986591	6.18861798850052	6.24624818803458	0.556060339152767	8.62839566844409	12.4554902879911	11.0460172930126	12.4552193529458	1.82950728309056	10.545336249536	9.46076852252915	7.06602861272152	7.29888999737464	9.19782171488878	10.4979444219357	9.52117976007574	12.7231602261181	8.22908668529778	5.85003585454925	15.3367849023338	0.364718484211028	2.37394335499568	13.2017549731211	14.019211260708	18.3841002102163	12.5776882795723	16.6250764006791	4.11284959778076
Marked_M	090711_mto_mto1tt4_ID058	090711_mto_mto1tt4_cmb_ID056	M1		M000000_A136002-101_MST_1337.3_EIQTMS_	1329.9	358.74  Win020_C04	57	M000000_A136002-101_MST_1337.3_EIQTMS_	TRUE	11.5703729829435	25.8113776737662	81.822627994921	12.257260219026	31.7582778371807	7.62765127637247	12.614752768084	16.8071977730647	64.4579985300784	20.8522172202247	7.75398354319937	12.6467618452753	26.7957536574453	27.7444956875016	7.3929370236394	9.85534607891588	6.3265128237286	23.6012757447005	7.39421204207524	17.3564389000482	19.4656443056061	4.27565412579564	9.17183466748839	6.70680891427511	10.1069431652927	3.44634463552006	50.0062443939734	3.8111450863574	70.7834168350949	17.0886873005546	20.9499245008016	81.6742180052813	7.20812519447796	55.6970544331847	8.37657976739564	14.4459143016185	13.5624471701605	9.31969905341862	48.9217378087397	10.5430096415278	12.5676832227971	4.01845142042347	7.2788374901549	11.2341487102043	9.05003268496798	13.1039785812816	19.4782797757623	7.01339097794334	4.32514519905211	24.6014707929291	36.9517100563791	53.5473399754411	18.4808730938984	14.0917468633883	28.3280668269152	14.0650532144404	22.4108005746376	89.317710647189
unclassified	090711_mto_mto1tt4_ID059	090711_mto_mto1tt4_cmb_ID057	U			1337.2	360.8  Win021_C01	58		FALSE	2.18646518373123	1.72995134723847	2.39881554039998	2.07735237534014	2.55983158156271	1.77608253632148	2.21066527135427	2.02791758935812	2.07802555199078	1.68070066194357	2.03266478259878	2.0180342642991	2.22775251851885	2.39441779597107	1.64137861736334	3.25244442356939	1.99762128718045	2.3273634245233	2.08788590057384	1.3921891501974	1.93139924580606	1.18193149576153	2.50392808541223	2.29914871387748	1.70565651494923	1.96262597555448	2.1533344599551	1.80628224223474	1.77195814660479	2.01128481581312	2.07773910508672	2.32916727846493	1.5750248552325	1.27781414280019	2.181669924672	1.7249540662367	2.08723024989258	2.0529486654648	1.72587397086764	1.5592597794789	1.48384509399752	1.99206320780379	1.75710895248097	1.92865289830597	1.79750045112065	2.48817734634474	1.73054293348832	1.25818012252645	2.47664040499019	1.66911334848977	1.56233781894677	1.25449083030146	1.52662685380802	3.16759106668118	1.58211565790912	2.43483291137773	1.59512341648165	2.1740116143671
Marked	090711_mto_mto1tt4_ID060	090711_mto_mto1tt4_cmb_ID058	I		Fumaric acid (2TMS)	1339.3	361.4  Win021_C02	59	Fumaric acid (2TMS)	TRUE	26.0138691120351	35.6448825201693	18.4092850860119	32.7507479550393	38.1394631995066	14.4386420900821	33.2615323900194	21.3343044335974	18.1547686633835	30.8655118190364	22.2896227409385	23.44762291425	25.4823556794916	24.1777869160982	21.8933268578064	30.6888628631409	29.8869620200247	26.3332151413629	27.2842937070531	20.8091625633649	31.8681099958355	19.5853095067856	51.93356598508	27.2779619309795	22.4298568511152	26.0048155704148	20.6804968773387	20.8401949083162	16.6021706855267	32.8532267558943	26.0957971141233	20.5991952230791	41.7975478700394	16.1705257887759	18.1286265199025	16.4258164491004	19.4371859296482	24.8352323525364	14.638642178594	19.6010333791498	20.1765405603066	18.4358837098768	19.6045376739302	19.0450409570575	20.8024040474885	28.8610187977225	28.3790085376577	24.8442266243405	30.8191847957715	29.760629610727	25.9344807154352	22.3816358160989	15.2274091660217	30.3701056031467	19.4378492348404	29.8006547558413	28.6861016063733	22.1178168955465
Marked	090711_mto_mto1tt4_ID062	090711_mto_mto1tt4_cmb_ID059	I		Serine, DL- (3TMS)	1346.9	363.55  Win022_C01	60	Serine, DL- (3TMS)	TRUE	277.276518022616	341.215735959934	345.397121112332	251.487267226075	448.22691899854	312.08324806725	256.605924165362	300.194161897262	327.934978413277	265.360399443696	290.414350425762	296.59429552958	415.589297255278	434.61143846837	326.797543021317	307.302211008687	232.885222925942	299.384745221422	340.863585370177	249.260345286035	391.231356766297	286.303148649617	358.07389551771	339.364718709564	424.412266248917	238.079222366729	256.732346239343	216.311443958927	217.961922607181	340.601185983828	207.906536073459	348.691579092115	326.278421863497	257.087857070009	320.343325419171	375.671283759747	307.029440764018	242.509957842206	269.110938568714	380.767299067952	331.596006547286	361.074599457715	378.406055132581	340.121237817855	327.501675104609	473.931111573936	364.776590300341	417.738666514748	316.362370294387	377.204726720178	321.95390150111	323.091414216238	376.458998682201	226.348436941279	185.197500273294	280.419299644795	324.643684210526	354.782424688527
Marked	090711_mto_mto1tt4_ID063	090711_mto_mto1tt4_cmb_ID060	A2		Threonic acid-1,4-lactone (2TMS)	1369.2	370.03  Win023_C01	61	Threonic acid-1,4-lactone (2TMS)	TRUE	17.780152338975	13.7553008465064	12.6508062560045	17.26584694921	15.8211141971064	9.33180633781082	14.3740338865806	10.6805437511696	10.7523534149272	9.26626510694799	12.7562685459538	11.8247113411261	12.9176187850548	13.3603076012222	11.3710346701203	13.0773720302398	14.3431784452666	14.8916090582002	15.7546690217107	9.49027114361716	23.8160814688099	13.4156388816534	11.7126976091466	16.4127156783396	6.57540538666411	16.4296855933305	11.1498654553626	12.2265276531105	7.15500082044288	14.6199745949128	10.3467109750765	4.3335011408581	10.6205019618558	3.73844627608778	7.20649076046383	9.06276498235892	8.47632627925326	9.11118111926302	6.06958391386954	6.82824034593119	11.6261288518089	12.3570675590516	11.4249272775007	8.16803327074365	13.5774284760974	11.5568323478187	18.3460940563329	11.8876647497513	18.6346901074687	18.7071103790656	7.83458909666921	7.77225542959546	4.95851026000376	15.169750159357	6.7999967330404	10.816845594063	9.85278568630012	7.88933709816656
Marked	090711_mto_mto1tt4_ID064	090711_mto_mto1tt4_cmb_ID061	I		Threonine, DL- (3TMS)	1371.6	370.72  Win023_C02	62	Threonine, DL- (3TMS)	TRUE	43.1695455680618	75.9248872086347	41.3649684118211	47.8288167165578	45.2994950996269	32.3912170010905	35.2194991951826	31.3587882462105	22.8720164772052	47.8948377123695	31.6695894709507	28.231137681806	38.3393819968273	38.2520845863176	30.4638887028105	70.2179529331041	48.2696066135741	44.9652078458421	59.3113862760627	52.39369591891	63.2840699753368	57.9628432772808	59.8234277981394	45.8836062982113	43.9276481371698	47.4654104064075	35.5332183188699	42.1779948905614	34.3704687725683	46.6581627784491	36.0796676869261	31.9812043918958	92.3272633440344	52.9082182890308	45.4117364881468	60.9507284529843	45.2280701374631	52.689012057077	44.0286630778974	75.2612633310927	40.4990749346469	72.3093228993734	49.2783607245996	55.050713039836	53.0383324878368	60.3933234530339	48.8995118438499	66.7803902827055	46.1932897380006	49.932957128938	33.0603763865875	54.3371598578889	40.1084631957663	51.710919645217	31.4308202456	54.7158669386396	47.9198001828392	43.8556677793439
Marked	090711_mto_mto1tt4_ID065	090711_mto_mto1tt4_cmb_ID062	I		Glutaric acid (2TMS)	1392.5	376.67  Win024_C01	63	Glutaric acid (2TMS)	TRUE	3.65413422654124	0.00306339560118642	3.26302305647892	3.28991768986916	4.50537621289226	4.20710679553536	5.74919318720983	4.05863444264238	3.77232762528441	3.86412469349977	4.96439068223033	3.84570268582136	6.14851690989375	5.96951581338716	3.46179159967846	5.08322373929416	3.46614619259631	3.32994381428965	3.26912969578746	3.25268436559271	6.69159772009239	4.08798509850128	6.57322268460787	3.9273545690901	0.253096252657733	4.15793972190556	2.77968663820399	3.58448821771338	2.35683271710049	3.85495678036992	2.89003818685323	0.0038619037297553	2.90100711125278	0.00319311681207525	3.63422721104832	6.51268253177696	4.35457818924474	3.60042876146444	2.4169696010133	3.68131389644136	2.44281463649285	2.7870860385446	2.97660698346023	2.73548999095547	3.31527971182753	4.65182609465568	3.64304663285508	3.96940531313662	3.89387718273473	3.11121537604974	2.42147273422927	3.11565828948156	3.18262597527559	5.10647961008069	1.973591657693	3.91573558994694	3.17578294371164	2.83151498373072
Marked	090711_mto_mto1tt4_ID066	090711_mto_mto1tt4_cmb_ID063	I		Alanine, beta- (3TMS)	1420.2	384.2  Win025_C01	64	Alanine, beta- (3TMS)	TRUE	6.71918827029324	14.8540307889138	8.16522702142334	6.76058258372763	6.36396085025578	6.27478904828087	8.8291694196003	5.91146353159504	7.71327902545077	9.89655193301092	6.90371478645601	4.58959132684929	6.96233746570792	7.10020614800596	6.13404619953555	12.0652663135152	6.94130034907297	8.02413180509496	7.25509676137045	11.6050108869646	16.62572943162	12.2963272455828	13.1598876106873	9.79201313530707	11.5772874082307	6.78861780028378	7.5940354663007	7.37202335743384	6.71161088801397	6.27332651733432	4.96983763299811	3.73639885051846	12.911878144851	8.57978063547104	4.23143132599513	9.60395260556395	6.19570607723087	6.39726385447382	5.93473084230526	9.43379149819911	5.25374651468024	10.5829858949873	7.8545297978472	7.46340659645261	7.54562787483019	7.84148156197272	7.05149839044158	6.4258569413542	6.8770070236925	7.03829281306547	4.75222159198336	6.90571606841162	8.46849101596001	9.07591999502495	2.70111214844059	6.95399234599863	5.61571633799138	5.03521534465714
Marked	090711_mto_mto1tt4_ID067	090711_mto_mto1tt4_cmb_ID064	I		Homoserine, DL- (3TMS)	1435.3	388.19  Win026_C01	65	Homoserine, DL- (3TMS)	TRUE	0.0303768823305191	0.296805684962939	0.0193680983130816	0.0311949866172789	0.029472117342751	0.0619452638509842	0.0928621789044728	0.0461586145592914	0.147010645929329	0.0447902230061736	0.0369577192999612	0.0370589809940216	0.0339226072376063	0.0449815216910834	0.0515074208050494	0.0839772834020168	0.023403565978972	0.0221719231736001	0.0382025303746385	0.0317713555899411	0.460936073035531	0.310126515891844	0.866237895265729	0.618570031772871	2.04913375245019	0.0229907037726899	0.0513869518629186	0.0311685621566171	0.0418730465353237	0.101491464510332	0.0305728027984259	0.0595949778936893	0.0534664511281619	0.200103841197141	0.0306085557463232	0.354469491192018	0.204776845675719	0.0663299351491794	0.601042431918936	0.065635628505212	0.0359926604226569	0.0566843201163172	0.162829088999737	0.0858512076659867	0.0377528403577642	0.0373418976010593	0.0383537524132692	0.0282547208129325	0.0333452057006359	0.0339871479608407	0.638337926136998	0.309854470032166	1.00094651410881	0.352687108409384	0.0298386498912479	0.0232295049247478	0.0311336032388664	0.0324478368264663
Marked	090711_mto_mto1tt4_ID068	090711_mto_mto1tt4_cmb_ID065	A2		Piperidin-2-one, 3-amino- (2TMS)	1450.8	392.34  Win027_C01	66	Piperidin-2-one, 3-amino- (2TMS)	TRUE	18.2963008399017	53.9791939415491	24.1188067704615	27.424681649702	20.2153324666912	90.9716975838055	17.9159885950948	67.6412643861893	58.2453739278154	62.9184030974695	30.5217118723441	22.4067190149014	38.0177042045367	33.7767386287072	40.7128708541741	94.4303870235212	9.13578729541607	26.6622154437238	45.1120001721204	67.3464649668265	47.6846538337496	103.713980032271	174.11275058574	163.553022375044	169.273090412238	12.8096782611544	14.4015382101199	13.4398753218059	35.4181350301599	19.1304359141184	15.4466532575426	39.112315673922	148.596850405653	44.9805631530638	55.4113053045752	82.9184492594096	38.0893104332777	68.9200905990111	44.1601228625712	125.176617539354	38.5486051102787	71.5887823959839	58.7909341034392	95.7273612033644	65.7785959422974	54.4859457267705	21.5343060842697	61.5267571636404	20.6474372307941	29.6931007284369	144.756055131509	124.565851740633	127.009273746522	17.8506076942212	12.2314289053047	19.648773927036	18.3701541073528	20.7859666122019
unclassified	090711_mto_mto1tt4_ID069	090711_mto_mto1tt4_cmb_ID066	U			1456.5	393.77  Win027_C02	67		FALSE	0.996563938994309	1.29064412759778	0.628302214150503	0.858433672791438	1.08783181227289	1.56013643820345	0.841697078269044	1.49069673601148	1.05434044969039	1.61672207092391	1.3725239012592	0.976811814044793	1.65537645585982	0.848668074920535	1.14421352119805	1.54949294037404	0.478772391881441	1.20186298069626	1.07416647115293	1.63100398209818	1.52743581367047	1.61790260181846	1.25399392666613	1.63121216339057	1.35340595117292	0.568858536544136	0.734470726095346	0.558327497262801	0.703118567261087	1.22487591783623	1.20820638390905	0.514193719803385	1.29483618314701	0.839716476445664	1.15063096790147	1.87761529479222	1.37404771001248	1.52077035123994	0.80831158961368	1.63720766907788	1.21903697431801	1.35563973023232	1.33943922289315	1.34322722517604	1.55740127267094	1.48646992595812	1.3339857752003	1.67008377669255	0.489997293100255	1.16343200482531	0.911235322754253	1.01167046066446	1.25497835045077	1.00128554437897	0.978781097371731	1.18013073584254	1.30537155543947	0.590403229351483
Marked_M	090711_mto_mto1tt4_ID070	090711_mto_mto1tt4_cmb_ID067	M1		M000000_A148006-101_MST_1480.5_EITTMS_	1459.5	394.6  Win027_C03	68	M000000_A148006-101_MST_1480.5_EITTMS_	TRUE	11.5525442405177	4.80123489410227	5.97089001927487	15.2757319230099	11.7921966715619	7.12648779182979	17.985716376149	6.8029667129312	3.90805420225945	2.94577368895436	8.71166916028593	7.65285446595878	8.28349437994043	8.52609935556981	4.79573992199595	2.1056176815347	13.4389529901131	7.26670665764846	5.80082699749298	2.98560186920479	8.42715181675571	4.85216940577564	4.64231160103919	4.81101671469543	4.83322964472082	5.30047870446576	3.48789376823409	3.70632268373758	1.85747973702595	5.17846516095052	3.74518933100131	1.26294739933297	3.26953697168401	1.21524518575521	2.42802286290241	3.17550464360004	3.19894324086511	2.74567798231121	2.09039645345155	1.95955273745147	4.3986759594016	3.03835777421331	3.09862326069835	1.9731312668815	4.26868065083942	5.12956976427135	7.84079314423203	5.45157968808189	7.59457575282681	7.203356841275	4.83400624978599	3.53936189610619	2.22494613759491	4.64115627089131	2.59164387124661	4.76368332873696	4.93089330024814	2.53474442874205
Marked_M	090711_mto_mto1tt4_ID071	090711_mto_mto1tt4_cmb_ID068	M1		M000000_A148002-101_MST_1478.4_EIQTMS_	1464.8	396.02  Win028_C01	69	M000000_A148002-101_MST_1478.4_EIQTMS_	TRUE	1.46188020557218	3.86091846242175	2.08104942326433	1.23430367345996	1.84961799716936	0.538365996322491	0.363216963687882	0.940660868005739	1.5737253711112	5.22413525746019	1.36849173520045	0.685492103149817	1.97995918846973	1.83945771956638	0.77612819310468	1.65244871203179	0.501341945193453	2.24582310790644	0.951615728934974	2.30025917276155	2.13164786052526	1.30802782405603	7.64033674291097	2.63628912109949	10.7327666107692	0.607805703672321	1.52198955213071	0.662067843086969	1.86640438696213	1.63584595842241	1.95692406354759	3.06982541025444	1.62289793037499	1.52229433416468	1.73694593693608	3.9743262699273	1.82038233380991	2.06486986128866	1.94205699810006	1.85481123273103	1.54557742579343	0.961730315564689	1.23715410868994	2.12028819313622	0.615489440372064	2.57867062683558	1.38803873196926	1.2523186025191	0.779752389907538	1.51016679812555	4.08629409128737	12.90525808207	8.12294643043906	1.06662190419925	1.5610575902152	1.08828271936515	1.62386704975839	1.76309328624486
unclassified	090711_mto_mto1tt4_ID072	090711_mto_mto1tt4_cmb_ID069	U			1466.4	396.35  Win028_C02	70		FALSE	0.0572585556495108	0.0413518673402693	0.0566489685395722	0.0489965228859799	0.0641019384092533	0.00970536905093705	0.018925402519544	0.0567026386376396	0.07795161581354	0.0728998071350346	0.0335318449848916	0.0377844204515035	0.0703976299483415	0.261039098467486	0.033247551208765	0.0434921561980534	0.0127317572793211	0.0747013730102159	0.0265485456339307	0.0468956399815899	0.0564079869826919	0.016628701992752	0.037238447042001	0.0339148335833578	0.0214005482962675	0.0220345626525996	0.103058035258309	0.0112042690444955	0.0864452027672998	0.0675192861790129	0.0481154350677744	0.140285925376926	0.0451014321167551	0.101132054479542	0.0333200821987701	0.034358245685993	0.0497360807916386	0.0767287421641116	0.0551171627612413	0.0608840909774964	0.0548367858223396	0.0165279656004577	0.060684694145445	0.107959497735787	0.0241936856727486	0.0489899858838491	0.0416476578868362	0.0441270333598136	0.0154131821268634	0.0473507168375632	0.0533576595608476	0.0515786639619594	0.044878365092978	0.0339372055782715	0.0844647275167212	0.0417342665219015	0.0976217839885073	0.0937520167079283
Marked	090711_mto_mto1tt4_ID073	090711_mto_mto1tt4_cmb_ID070	I		Malic acid, DL- (3TMS)	1470.9	397.62  Win028_C03	71	Malic acid, DL- (3TMS)	TRUE	23.9012611669244	40.676730311922	22.1391882455203	31.8630885322914	45.0813364331318	25.0307173013144	37.614839679492	24.224514222444	21.1901022343689	40.0864282183735	24.3640488553799	25.913565628625	31.8433479013473	31.3159891286731	33.7564113299393	45.4054833097128	29.8438295604189	29.7885488980825	35.6406833179484	31.7195851100069	32.832801904585	24.3147504558383	187.859963432489	30.5175309265684	99.0438070551881	26.7168839730675	17.6790492921782	29.0961955395981	16.9983571491035	36.0867998884655	25.0373146771608	27.6242474881311	69.159125095816	36.4723003606627	30.5181832694514	28.5812190548736	26.296701036953	31.5684274390028	35.8710094996833	42.0206374845746	29.5063600963809	23.9754084316438	29.4686311367813	24.0694529853635	25.7808932529374	71.0052762006526	37.0323044196882	51.9948527076825	40.7798492684247	43.2984364125644	45.0288736242059	43.3620656252404	105.154197084109	31.1987463270161	19.5099397245953	37.5271513317482	36.496430716991	29.1989565962366
unclassified	090711_mto_mto1tt4_ID075	090711_mto_mto1tt4_cmb_ID071	U			1473.2	398.18  Win028_C05	72		FALSE	0.365134879359975	0.663824118975769	0.319034132842125	0.519715063174862	1.03672839643109	0.657826117048041	0.874112372903151	0.431087619300106	0.408514102885711	0.99629413360987	0.459788623663415	0.250992236994735	0.201926683871084	0.659345443245003	0.53919926759557	1.16081734009141	0.85899542233649	0.490497487003943	0.831942880619142	0.868671918465766	0.350877614133674	0.228108834784615	2.77572685328899	0.171339804757511	1.46614851660174	0.801047634844952	0.439847683213769	0.66200175575305	0.512718829802809	0.444488645165288	0.374168197055823	0.450774128741001	1.14317980009563	1.45230536729188	0.243045893269937	0.480608418329978	0.291258142965528	0.791323682017204	1.21169157694744	0.557078647176266	0.367427251772316	0.29429439603809	0.263091625098451	0.143245499035489	0.223114911495235	0.990040215434799	0.338952809435335	0.800927757504402	1.12988274850052	0.70698742634436	0.530388430601025	1.1655609940939	1.64841027464597	0.455983465742137	0.434597353511416	0.637075114723062	0.770049627791563	0.602249547088318
unclassified	090711_mto_mto1tt4_ID076	090711_mto_mto1tt4_cmb_ID072	U			1475.8	398.91  Win028_C06	73		FALSE	0.416256281737286	0.603116438832413	0.465174453583633	0.466904691751738	0.55142840663558	0.349517677669888	0.434541076725923	0.432762109350633	0.538197277564331	0.485731384654151	0.358178256291907	0.292195948960471	0.507184953516435	0.291777788791389	0.287461295700846	0.536035336930196	0.295966848519053	0.437671747707096	0.332347056177841	0.413596798944087	0.499864837925539	0.0704569571503244	0.514890749057161	0.332914907473756	0.38541008439309	0.248285020913606	0.285716540726448	0.207415590692536	0.430856316378496	0.464656566595408	0.283400087450809	0.266637999547852	0.406273384789357	0.454981132425341	0.338355461162959	0.472465900197128	0.415553970585211	0.278271729525428	0.35785497150095	0.409859239713864	0.303782755475843	0.24000979635773	0.320372801260173	0.376467170190202	0.36375900964547	0.464957636455287	0.411380267123661	0.338783407551824	0.370807273487104	0.431437618892962	0.524374611993694	0.679325513614232	0.472964210262096	0.42187912967771	0.16002950315827	0.377862693410122	0.387667493796526	0.344780596206672
Marked	090711_mto_mto1tt4_ID077	090711_mto_mto1tt4_cmb_ID073	A2		Butane, 1,2,3,4-tetrakis[(trimethylsilyl)oxy]-	1486	401.57  Win028_C07	74	Butane, 1,2,3,4-tetrakis[(trimethylsilyl)oxy]-	TRUE	3.01015264566839	3.26101143707424	2.11943344125997	3.1768549491308	3.17871720698697	2.98069588347197	3.55365936936018	2.95435601334914	2.65627071203179	3.22245859218267	3.24768430236791	3.15613723565629	3.38790048856328	3.52919358489909	2.63168951708944	3.52471788043767	2.61478752534437	2.38430321583351	2.81935862615144	2.89716810776119	2.807672195961	2.03351700893146	2.20555829208926	1.84340820320891	1.76755519831546	2.70631148225117	2.35753032129148	2.93404977263984	2.10128588455042	3.20370294637048	2.38966448039644	2.00521718255827	3.25873044784955	3.11856439544953	2.40903904754601	4.14043384910288	3.80700075869332	3.39016168132655	2.60211399620013	3.28510930743531	3.02643074960766	2.36112259289842	2.20128117616172	2.41973720547518	2.44626897685836	3.57675996607294	3.19560221417117	2.96757807183843	3.20947984784374	3.10910894075071	1.4558621890925	1.83321818383842	1.60124144999686	2.84248923368729	1.88371634246281	2.84197990348438	3.21924774715946	2.55040764389591
